"total_attention_score","Cause Name","Match_Type","measure_id","measure_name","location_id","location_name","sex_id","sex_name","age_id","age_name","cause_id","metric_id","metric_name","year","DALY","upper","lower"
0,"Malignant neoplasm of bone and articular cartilage",NA,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",1012,1,"Number",2021,851338.717091286,1088322.41505145,711767.845479727
0,"Malignant neoplasm of bone and articular cartilage",NA,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",1012,1,"Number",2021,832398.963131597,1055347.83875216,540519.613754311
0,"Malignant neoplasm of bone and articular cartilage",NA,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",1012,1,"Number",2021,3508.77246780426,3779.88297973956,3278.79392655577
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",1013,1,"Number",2021,86326.3265104526,117540.774455367,57752.8907391688
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",1013,1,"Number",2021,162000.030917946,180984.863335045,138251.035813393
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",1013,1,"Number",2021,13963.5097393007,15651.8326628973,12326.664952168
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",1013,1,"Number",2021,117635.444595139,159231.482775114,80484.9187777982
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",1013,1,"Number",2021,65629.6566703933,88469.631785528,47911.7889992808
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",1013,1,"Number",2021,60482.4820327608,66052.9049521746,54553.8722778012
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",1013,1,"Number",2021,17869.2096265527,21592.1045567824,14415.0418614729
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",1013,1,"Number",2021,79411.8916285882,92771.2827807288,64204.4444256244
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",1013,1,"Number",2021,14736.625903068,18934.0679167157,11234.3140220738
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",1013,1,"Number",2021,27240.7486841126,31835.512655144,23519.1722502704
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",44590,"Four World Regions",3,"Both",22,"All ages",1013,1,"Number",2021,285139.864957845,340763.117544593,227410.019601655
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",1013,1,"Number",2021,59460.7775596828,90903.7188008922,32821.7760802646
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",95471,"Health System Grouping Levels",3,"Both",22,"All ages",1013,1,"Number",2021,285247.923309329,340874.996825176,227504.90700076
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",1013,1,"Number",2021,19297.5314503111,21918.510519981,16924.6016966919
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",1013,1,"Number",2021,53790.5702194981,85121.5511406196,27490.2982249103
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",1013,1,"Number",2021,49214.2368761418,55695.4679638787,40524.2978191954
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",1013,1,"Number",2021,1073.17564426926,1483.85394418827,586.981486927013
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",1013,1,"Number",2021,48062.9969153145,52020.6862288059,43857.7038974697
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",1013,1,"Number",2021,285202.606894593,340824.325950705,227472.864878609
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",1013,1,"Number",2021,17297.5205455557,30711.9755863907,7075.70572741396
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",1013,1,"Number",2021,285247.764447727,340874.760630327,227504.81009292
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",1013,1,"Number",2021,42625.2928770161,67375.3258681225,23604.577275061
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",1013,1,"Number",2021,284309.341214395,339928.440005143,226584.797590397
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",1013,1,"Number",2021,44718.2842027491,48180.753244769,40814.8810879616
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",1013,1,"Number",2021,69278.2177248332,89165.5624614129,51418.3441048512
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",1013,1,"Number",2021,62054.5055392085,71866.0654664244,48985.1919207529
0,"Neuroblastoma and other peripheral nervous cell tumors",NA,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",1013,1,"Number",2021,1273.99772356577,1523.08154710846,1084.18923471294
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",1059,1,"Number",2021,187855998.621625,203399474.827138,173598804.341412
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",1059,1,"Number",2021,11716466.3157101,13102724.7019619,10391834.6968239
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",1059,1,"Number",2021,34527877.3096635,37381459.5471423,31673125.0580521
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",1059,1,"Number",2021,37912809.4326872,40750661.5453688,35045080.8958104
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",1059,1,"Number",2021,52740890.6100838,56521560.4805894,49234573.3390629
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",1059,1,"Number",2021,18668834.5905438,20773642.7618277,16572849.529516
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",1059,1,"Number",2021,66250537.3746,68929960.3756509,61880645.9366976
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",1059,1,"Number",2021,21675097.8499909,24777326.984452,18282185.2034263
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",1059,1,"Number",2021,21446150.4954397,22559483.3216182,20266938.3317809
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",1059,1,"Number",2021,36780814.9132912,39715908.95305,33574427.9501494
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",1059,1,"Number",2021,17273329.6434633,18569868.1145777,16108718.3210754
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44590,"Four World Regions",3,"Both",22,"All ages",1059,1,"Number",2021,250479743.124022,267682132.053559,234812995.933864
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",1059,1,"Number",2021,714619.027641678,859218.188794834,591510.461621155
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",1059,1,"Number",2021,63759589.4587804,70450166.8962289,57831930.8850029
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",1059,1,"Number",2021,56008038.1908821,58239190.3910141,51958695.8057007
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",95471,"Health System Grouping Levels",3,"Both",22,"All ages",1059,1,"Number",2021,250631875.111966,267847473.779494,234946971.348344
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",1059,1,"Number",2021,250631057.430034,267846547.639529,234946203.656137
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",1059,1,"Number",2021,17544398.1640475,20530300.638441,14756612.349935
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",1059,1,"Number",2021,250507450.951587,267712328.556229,234828292.703358
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",1059,1,"Number",2021,4958968.44850993,5911281.79121347,3908868.0541388
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",1059,1,"Number",2021,249144691.988894,266310242.062323,233501470.421848
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",1059,1,"Number",2021,77372218.6830324,85752427.4987197,70699011.1785601
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",1059,1,"Number",2021,55042988.1969076,57369816.8894138,51189508.1046752
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",1059,1,"Number",2021,92365230.2588171,106786253.026679,80260035.2038674
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",1059,1,"Number",2021,26880591.1565024,27971340.433748,25158865.631704
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",1059,1,"Number",2021,16544269.3405585,18984261.9251072,14133741.8185554
0,"Total Cancers excluding Non-melanoma skin cancer",NA,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",1059,1,"Number",2021,1364192.33646239,1440037.4386517,1258591.24229076
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",360,1,"Number",2021,408937.613316111,628585.934676016,258644.573829651
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",360,1,"Number",2021,18931.7541858946,30733.4752977497,12121.9951712596
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",360,1,"Number",2021,255380.764130878,423612.018547725,143305.527656853
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",360,1,"Number",2021,304601.727715363,508694.089238442,173710.969810285
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",360,1,"Number",2021,689512.518239486,1012436.80805623,453307.41290848
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",360,1,"Number",2021,24220.2702542339,43372.5824286214,13176.6750012068
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",360,1,"Number",2021,98362.0377300193,152943.164459202,60929.3731200323
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",360,1,"Number",2021,2041.07355102991,3194.78587366646,1256.45416843646
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",360,1,"Number",2021,664767.065329041,942264.732276396,454404.026607952
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",360,1,"Number",2021,817501.695019528,1164435.42869808,559048.096141727
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44590,"Four World Regions",3,"Both",22,"All ages",360,1,"Number",2021,1380255.59677466,2017809.6757882,919519.467214501
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",360,1,"Number",2021,105666.984044263,171108.09776683,62814.8856747104
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",360,1,"Number",2021,128.760042670617,217.999351127408,74.0197661445953
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",360,1,"Number",2021,812430.848324815,1157391.77594199,554922.249664334
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",360,1,"Number",2021,20549.5745529464,33306.8954162615,11460.0070210945
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",95471,"Health System Grouping Levels",3,"Both",22,"All ages",360,1,"Number",2021,1380282.97890335,2017855.90731089,919539.172626408
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",360,1,"Number",2021,606.327839227761,1059.9544342922,331.839342377995
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",360,1,"Number",2021,1380280.37131596,2017852.34846073,919537.049732117
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",360,1,"Number",2021,1380280.37131596,2017852.34846073,919537.049732117
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",360,1,"Number",2021,372528.526055451,515594.007777623,255815.930946526
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",360,1,"Number",2021,1380150.78851357,2017653.96627759,919443.346412493
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",360,1,"Number",2021,202135.825153409,323630.22582054,120704.109273077
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",360,1,"Number",2021,944.491234472892,1619.47934072659,512.094513466123
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",360,1,"Number",2021,137362.257910293,214115.981875074,85391.5718614899
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",360,1,"Number",2021,0,0,0
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",360,1,"Number",2021,747715.474646411,1058376.55153544,514328.337235596
0,"Intestinal nematode infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",360,1,"Number",2021,0,0,0
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",368,1,"Number",2021,267608.493037642,317539.628494418,224432.099267537
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",368,1,"Number",2021,251817.393478388,312459.951127755,203087.076331517
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",368,1,"Number",2021,45509.1781982081,55739.1613354551,36720.7389968954
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",368,1,"Number",2021,570159.83771922,691172.283009234,464522.917566887
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",368,1,"Number",2021,26129.8390435255,33089.6535597548,20335.3981845533
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",95471,"Health System Grouping Levels",3,"Both",22,"All ages",368,1,"Number",2021,1143183.21385717,1350659.98800926,956244.561022792
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",368,1,"Number",2021,553537.246533958,697647.278458389,437954.681076698
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",368,1,"Number",2021,755439.362694278,945670.808983997,617383.919151243
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",368,1,"Number",2021,5526.83815901924,8313.5374240705,3517.17299836045
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",368,1,"Number",2021,600.195094702804,917.4631500648,374.295612437996
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",368,1,"Number",2021,248152.738633276,311093.598097334,197565.881745247
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44590,"Four World Regions",3,"Both",22,"All ages",368,1,"Number",2021,1143145.41058281,1350607.98516843,956210.071039532
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",368,1,"Number",2021,733793.355342907,923437.58414017,594614.806572313
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",368,1,"Number",2021,407777.325625506,522878.623281936,321388.833536252
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",368,1,"Number",2021,13382.0809063483,19789.3361297522,8957.28272587632
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",368,1,"Number",2021,8572.31380712456,13300.1783886725,5258.53577756298
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",368,1,"Number",2021,1143182.92602346,1350659.57173171,956244.287832399
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",368,1,"Number",2021,13109.0047048479,20254.7654582801,7960.07141825434
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",368,1,"Number",2021,1143069.29178764,1350484.64933512,956136.777501909
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",368,1,"Number",2021,7089.46716163315,11384.1128941398,3977.81296204575
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",368,1,"Number",2021,1143168.05142967,1350636.26646051,956231.394342412
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",368,1,"Number",2021,108236.121551746,131652.217734544,87814.5443331745
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",368,1,"Number",2021,39921.7932265942,52394.5486539547,30389.2123137063
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",368,1,"Number",2021,62757.0760312213,87195.8156787746,44634.5527614576
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",368,1,"Number",2021,2454.28808121706,4086.41308531088,1247.75845588367
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",368,1,"Number",2021,746867.051199803,920320.161529884,609519.117879793
0,"Maternal sepsis and other maternal infections",NA,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",368,1,"Number",2021,147.550090733554,252.806073124778,72.8894905682039
0,"Other non-rheumatic valve diseases",NA,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",970,1,"Number",2021,12527.5418898559,14128.043266778,11121.5338698285
0,"Other non-rheumatic valve diseases",NA,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",970,1,"Number",2021,19455.9623392325,29179.5897274673,9283.58275148517
0,"Other non-rheumatic valve diseases",NA,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",970,1,"Number",2021,22860.5692949086,33459.0624734985,11782.4390855995
0,"Other non-rheumatic valve diseases",NA,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",970,1,"Number",2021,9717.69772063988,10908.026802622,8663.41790572213
0,"Other non-rheumatic valve diseases",NA,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",970,1,"Number",2021,3540.41747811641,3952.19281126224,3194.71992958827
0,"Other non-rheumatic valve diseases",NA,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",970,1,"Number",2021,51778.1508704198,67132.6068158575,36068.1657250644
0,"Other non-rheumatic valve diseases",NA,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",970,1,"Number",2021,3694.86827079803,6733.63457826726,1808.77471692104
0,"Other non-rheumatic valve diseases",NA,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",970,1,"Number",2021,26140.9969078439,32369.7901444598,21530.0227761969
0,"Other non-rheumatic valve diseases",NA,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",970,1,"Number",2021,1099.93255618833,2995.78548980461,631.931687587281
0,"Other non-rheumatic valve diseases",NA,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",970,1,"Number",2021,6577.28430912679,10752.7763428787,4388.38504510395
0,"Other non-rheumatic valve diseases",NA,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",970,1,"Number",2021,1881.01136562391,3462.49383422971,1200.01171191988
0,"Other non-rheumatic valve diseases",NA,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",970,1,"Number",2021,294.807746666505,474.860899904876,142.223838358128
0,"Other non-rheumatic valve diseases",NA,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",970,1,"Number",2021,9773.27105920794,15883.6403720263,4911.36737690996
0,"Other non-rheumatic valve diseases",NA,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",970,1,"Number",2021,51815.5853588248,67159.602095704,36105.6028865436
0,"Other non-rheumatic valve diseases",NA,2,"DALYs (Disability-Adjusted Life Years)",44590,"Four World Regions",3,"Both",22,"All ages",970,1,"Number",2021,51811.2578877883,67153.5847590549,36102.5651660963
0,"Other non-rheumatic valve diseases",NA,2,"DALYs (Disability-Adjusted Life Years)",95471,"Health System Grouping Levels",3,"Both",22,"All ages",970,1,"Number",2021,51815.7529419345,67159.8984117592,36105.811940489
0,"Other non-rheumatic valve diseases",NA,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",970,1,"Number",2021,1719.7216956294,3181.3108175631,599.055668116875
0,"Other non-rheumatic valve diseases",NA,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",970,1,"Number",2021,4775.79008945853,7843.7901069272,3004.62582190382
0,"Other non-rheumatic valve diseases",NA,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",970,1,"Number",2021,51808.1791607956,67152.508466288,36102.2207130553
0,"Other non-rheumatic valve diseases",NA,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",970,1,"Number",2021,9195.29512934661,10276.0723023377,8184.35022791346
