"MAPPED_TRAIT_URI","n","weighted_n","nhits","weighted_nhits","weighted_attention_score_impact_factor","DISEASE_TRAIT","GBD term","EFO_number","Match_Type","GBD_TERM_NAME","MAPPED_TRAIT_NAME","GBD_TRAIT_URI","ATTENTION_TRAIT_URI","measure_id","measure_name","location_id","location_name","sex_id","sex_name","age_id","age_name","cause_id","metric_id","metric_name","year","DALY","upper","lower"
"aaaaa11111",0,NA,NA,NA,NA,NA,"Police conflict and executions","EFO 1",NA,"police conflict and executions",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",854,1,"Number",2019,94224.0963365319,110464.410230229,82123.5619950427
"mondo0041806",0,NA,NA,NA,NA,NA,"Drug-susceptible tuberculosis","EFO 1",NA,"drugsusceptible tuberculosis",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",934,1,"Number",2019,6697549.16762279,7389170.16655701,6026080.66901761
"aaaaa11111",0,NA,NA,NA,NA,NA,"HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance","EFO 1",NA,"hivaids  multidrugresistant tuberculosis without extensive drug resistance",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",949,1,"Number",2019,1050571.14478618,1927880.12528064,456911.450143883
"aaaaa11111",0,NA,NA,NA,NA,NA,"HIV/AIDS - Extensively drug-resistant Tuberculosis","EFO 1",NA,"hivaids  extensively drugresistant tuberculosis",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",950,1,"Number",2019,41458.0193413688,74813.9073565253,18286.9444167001
"ecto0500000",0,NA,NA,NA,NA,NA,"Exposure to forces of nature","EFO 1",NA,"exposure to forces of nature",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",729,1,"Number",2019,960873.321457098,1214282.78873644,776623.54802842
"nomed418589001",0,NA,NA,NA,NA,NA,"Animal contact","EFO 1",NA,"animal contact",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",709,1,"Number",2019,5220334.82317788,6442441.87245863,3667594.24358013
"aaaaa11111",0,NA,NA,NA,NA,NA,"Non-venomous animal contact","EFO 1",NA,"nonvenomous animal contact",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",711,1,"Number",2019,1131990.07499898,1423891.96841857,914284.893490874
"aaaaa11111",0,NA,NA,NA,NA,NA,"Total burden related to hepatitis B","EFO 1",NA,"total burden related to hepatitis b",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",1026,1,"Number",2019,18198231.5890854,20574109.2267202,15912975.4154247
"aaaaa11111",0,NA,NA,NA,NA,NA,"Total burden related to hepatitis C","EFO 1",NA,"total burden related to hepatitis c",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",1027,1,"Number",2019,15288536.8519807,17477924.0481483,13297456.5234439
"aaaaa11111",0,NA,NA,NA,NA,NA,"Total burden related to Non-alcoholic fatty liver disease (NAFLD)","EFO 1",NA,"total burden related to nonalcoholic fatty liver disease nafld",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",1028,1,"Number",2019,4417278.12657494,5671202.37491078,3348221.99662021
"nomed274097009",0,NA,NA,NA,NA,NA,"Non-rheumatic valvular heart disease","EFO 1",NA,"nonrheumatic valvular heart disease",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",504,1,"Number",2019,2793749.98989895,3129035.05356432,2518736.50806293
"aaaaa11111",0,NA,NA,NA,NA,NA,"Liver cancer due to NASH","EFO 1",NA,"liver cancer due to nash",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",996,1,"Number",2019,795806.205476548,975790.306209356,657291.478797149
"ncitc184456",0,NA,NA,NA,NA,NA,"Dietary iron deficiency","EFO 1",NA,"dietary iron deficiency",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",390,1,"Number",2019,1290058.66907366,1915774.14562149,845104.909823159
"occo00000084",0,NA,NA,NA,NA,NA,"Near vision loss","EFO 1",NA,"near vision loss",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",1000,1,"Number",2019,4901241.27450162,9669139.26685718,2255608.66931472
"aaaaa11111",0,NA,NA,NA,NA,NA,"Fire, heat, and hot substances","EFO 1",NA,"fire heat and hot substances",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",699,1,"Number",2019,7460448.64506932,9478717.80979706,5794505.88875683
"aaaaa11111",0,NA,NA,NA,NA,NA,"Unintentional firearm injuries","EFO 1",NA,"unintentional firearm injuries",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",705,1,"Number",2019,1363711.2823015,1660172.17578738,1051134.00067441
"aaaaa11111",0,NA,NA,NA,NA,NA,"Food-borne trematodiases","EFO 1",NA,"foodborne trematodiases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",364,1,"Number",2019,780089.573689099,1446031.26138717,385735.299987523
"ncitc92861",0,NA,NA,NA,NA,NA,"Neonatal preterm birth","EFO 1",NA,"neonatal preterm birth",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",381,1,"Number",2019,68616784.2258369,80042972.6390154,58968980.1164895
"ncitc111859",0,NA,NA,NA,NA,NA,"Indirect maternal deaths","EFO 1",NA,"indirect maternal deaths",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",375,1,"Number",2019,1491058.60828384,1720890.15844026,1279371.10800459
"nomed237360006",0,NA,NA,NA,NA,NA,"Late maternal deaths","EFO 1",NA,"late maternal deaths",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",376,1,"Number",2019,767021.941024948,974857.988256465,594231.106557439
"ncitc157935",0,NA,NA,NA,NA,NA,"Non-communicable diseases","EFO 1",NA,"noncommunicable diseases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",409,1,"Number",2019,1620165810.77706,1816695861.18294,1429471142.36197
"hp0012622",0,NA,NA,NA,NA,NA,"Chronic kidney disease due to other and unspecified causes","EFO 1",NA,"chronic kidney disease due to other and unspecified causes",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",593,1,"Number",2019,11581960.0011584,13702731.0509661,9702499.1194902
"ncitc157938",0,NA,NA,NA,NA,NA,"Other nutritional deficiencies","EFO 1",NA,"other nutritional deficiencies",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",391,1,"Number",2019,2367813.55644887,2950808.9596798,1879521.69199559
"ncitc157938(excludinghiv)",0,NA,NA,NA,NA,NA,"Sexually transmitted infections excluding HIV","EFO 1",NA,"sexually transmitted infections excluding hiv",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",393,1,"Number",2019,8566132.82060898,16547335.1365302,3792818.86189778
"go000529",0,NA,NA,NA,NA,NA,"Other sexually transmitted infections","EFO 1",NA,"other sexually transmitted infections",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",399,1,"Number",2019,344895.590286401,464894.428940881,248429.151794605
"omit0004449",0,NA,NA,NA,NA,NA,"Communicable, maternal, neonatal, and nutritional diseases","EFO 1",NA,"communicable maternal neonatal and nutritional diseases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",295,1,"Number",2019,668730453.838689,757621427.376704,593302917.671308
"efo0009528",0,NA,NA,NA,NA,NA,"HIV/AIDS resulting in other diseases","EFO 1",NA,"hivaids resulting in other diseases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",300,1,"Number",2019,35748044.728112,43766009.8680103,30299789.5870539
"mondo0001673",0,NA,NA,NA,NA,NA,"Diarrheal diseases","EFO 1",NA,"diarrheal diseases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",302,1,"Number",2019,80917778.9796264,103017917.279268,65375775.0058116
"ncitc35158",0,NA,NA,NA,NA,NA,"Lower respiratory infections","EFO 1",NA,"lower respiratory infections",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",322,1,"Number",2019,41095086.881314,50182088.9208627,33035174.5372136
"mondo0005071",0,NA,NA,NA,NA,NA,"Other neurological disorders","EFO 1",NA,"other neurological disorders",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",557,1,"Number",2019,4263389.54368819,5174136.06125922,3458864.14632503
"omit0002893",0,NA,NA,NA,NA,NA,"Mental disorders","EFO 1",NA,"mental disorders",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",558,1,"Number",2019,125311322.138033,163177882.632279,92994990.4042184
"doid1574",0,NA,NA,NA,NA,NA,"Alcohol use disorders","EFO 1",NA,"alcohol use disorders",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",560,1,"Number",2019,17019133.5481188,21451306.3511358,13474394.9264354
"mondo0002118",0,NA,NA,NA,NA,NA,"Other urinary diseases","EFO 2",NA,"other urinary diseases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",602,1,"Number",2019,1348500.26448652,1583782.84051425,1049677.12221894
"mondo0002263",0,NA,NA,NA,NA,NA,"Gynecological diseases","EFO 1",NA,"gynecological diseases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",603,1,"Number",2019,29740729.5969801,41339848.214108,20377087.0818771
"mondo0002263",0,NA,NA,NA,NA,NA,"Other gynecological diseases","EFO 1",NA,"other gynecological diseases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",612,1,"Number",2019,16460168.7316157,23433250.2833835,10709086.2061316
"efo0005558",0,NA,NA,NA,NA,NA,"Hemoglobinopathies and hemolytic anemias","EFO 1",NA,"hemoglobinopathies and hemolytic anemias",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",613,1,"Number",2019,12815635.8403806,16679566.6305221,9970867.0595296
"ncitc34383",0,NA,NA,NA,NA,NA,"Sickle cell disorders","EFO 1",NA,"sickle cell disorders",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",615,1,"Number",2019,3420837.5695047,4628391.87258731,2476156.82045551
"efo0005558",0,NA,NA,NA,NA,NA,"Other hemoglobinopathies and hemolytic anemias","EFO 1",NA,"other hemoglobinopathies and hemolytic anemias",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",618,1,"Number",2019,2255668.28784272,3019571.11669849,1695459.36234016
"ncitc107377",0,NA,NA,NA,NA,NA,"Musculoskeletal disorders","EFO 1",NA,"musculoskeletal disorders",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",626,1,"Number",2019,150075329.904312,197816582.835844,108781543.951252
"ncitc107377",0,NA,NA,NA,NA,NA,"Other musculoskeletal disorders","EFO 1",NA,"other musculoskeletal disorders",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",639,1,"Number",2019,40423359.1530421,55481388.9451341,28220153.7450755
"ncitc157935",0,NA,NA,NA,NA,NA,"Other non-communicable diseases","EFO 1",NA,"other noncommunicable diseases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",640,1,"Number",2019,153169114.477548,187482975.38387,124291790.667899
"ncitc2849",0,NA,NA,NA,NA,NA,"Congenital birth defects","EFO 1",NA,"congenital birth defects",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",641,1,"Number",2019,52784936.4613018,65522203.5475999,43601535.8831595
"nomed276654001",0,NA,NA,NA,NA,NA,"Other congenital birth defects","EFO 1",NA,"other congenital birth defects",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",652,1,"Number",2019,13056563.5363765,19277512.7868207,9414482.36929408
"omit0010463",0,NA,NA,NA,NA,NA,"Neural tube defects","EFO 1",NA,"neural tube defects",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",642,1,"Number",2019,7743430.51073983,11022799.3547197,5726202.65068835
"mondo0005070",0,NA,NA,NA,NA,NA,"Other neoplasms","EFO 1",NA,"other neoplasms",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",490,1,"Number",2019,1217445.26562509,1469356.88740897,1038629.87045146
"ncitc98996",0,NA,NA,NA,NA,NA,"Maternal and neonatal disorders","EFO 1",NA,"maternalandneonataldisorders",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"ncitc98996",0,NA,NA,NA,NA,NA,"Neonatal disorders","EFO 1",NA,"neonatal disorders",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",380,1,"Number",2019,185886390.118585,218526197.210816,160501578.523906
"ncitc101304",0,NA,NA,NA,NA,NA,"Hemolytic disease and other neonatal jaundice","EFO 1",NA,"hemolytic disease and other neonatal jaundice",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",384,1,"Number",2019,5423416.25307316,6392084.5208474,4620169.11608775
"ncitc98996",0,NA,NA,NA,NA,NA,"Other neonatal disorders","EFO 1",NA,"other neonatal disorders",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",385,1,"Number",2019,1198912.60955514,1513480.64305659,940820.202854132
"ncitc157938",0,NA,NA,NA,NA,NA,"Nutritional deficiencies","EFO 1",NA,"nutritional deficiencies",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",386,1,"Number",2019,2273613.66211978,2979046.90714169,1741599.67255856
"nomed17097001",0,NA,NA,NA,NA,NA,"Other chronic respiratory diseases","EFO 1",NA,"other chronic respiratory diseases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",520,1,"Number",2019,2859792.31911305,3217791.19008225,2461295.4447526
"mondo0004335",0,NA,NA,NA,NA,NA,"Digestive diseases","EFO 2",NA,"digestive diseases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",526,1,"Number",2019,88991768.1000566,97583796.6955484,81413796.0560949
"ncitc34470",0,NA,NA,NA,NA,NA,"Other chromosomal abnormalities","EFO 1",NA,"other chromosomal abnormalities",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",648,1,"Number",2019,2069007.10106692,3358173.20762598,1480910.10007074
"nomed73573004",0,NA,NA,NA,NA,NA,"Congenital musculoskeletal and limb anomalies","EFO 1",NA,"congenital musculoskeletal and limb anomalies",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",649,1,"Number",2019,3520885.31960199,4754524.24438848,2505574.27302562
"nomed69518005",0,NA,NA,NA,NA,NA,"Digestive congenital anomalies","EFO 1",NA,"digestive congenital anomalies",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",651,1,"Number",2019,4279479.67823084,6725704.87197545,2760606.67008536
"ncitc157786",0,NA,NA,NA,NA,NA,"Amphetamine use disorders","EFO 1",NA,"amphetamine use disorders",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",564,1,"Number",2019,1398965.55327044,2039339.12644905,954463.45825585
"ncitc17715",0,NA,NA,NA,NA,NA,"Other drug use disorders","EFO 1",NA,"other drug use disorders",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",566,1,"Number",2019,1946024.60838981,2482698.42767686,1529203.65237988
"mondo0021681",0,NA,NA,NA,NA,NA,"HIV/AIDS and sexually transmitted infections","EFO 1",NA,"hivaids and sexually transmitted infections",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",955,1,"Number",2019,56198316.9950129,66981633.7680925,48372281.3871028
"hp0011947",0,NA,NA,NA,NA,NA,"Respiratory infections and tuberculosis","EFO 1",NA,"respiratory infections and tuberculosis",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",956,1,"Number",2019,153045101.925891,171785901.627335,136777025.023426
"doid100",0,NA,NA,NA,NA,NA,"Enteric infections","EFO 1",NA,"enteric infections",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",957,1,"Number",2019,96835558.7938352,119697444.834417,79185577.4921332
"mondo0005550",0,NA,NA,NA,NA,NA,"Other infectious diseases","EFO 1",NA,"other infectious diseases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",961,1,"Number",2019,51409753.6832621,66036626.8903373,40668091.1702472
"efo1000388",0,NA,NA,NA,NA,NA,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms","EFO 1",NA,"myelodysplastic myeloproliferative and other hematopoietic neoplasms",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",964,1,"Number",2019,1217445.26562509,1469356.88740897,1038629.87045146
"mondo0004994",0,NA,NA,NA,NA,NA,"Other cardiomyopathy","EFO 2",NA,"other cardiomyopathy",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",944,1,"Number",2019,5717418.26235647,6332518.0261707,4892418.47532046
"ncitc157888",0,NA,NA,NA,NA,NA,"Vascular intestinal disorders","EFO 1",NA,"vascular intestinal disorders",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",533,1,"Number",2019,1872339.0729036,2034446.50172834,1722037.74513574
"ncitc158022",0,NA,NA,NA,NA,NA,"Other transport injuries","EFO 1",NA,"other transport injuries",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",695,1,"Number",2019,4738126.63057357,5285930.93000882,4151705.4514973
"ncitc35165",0,NA,NA,NA,NA,NA,"Unintentional injuries","EFO 1",NA,"unintentional injuries",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",696,1,"Number",2019,103594465.187552,119739227.524823,88919973.3865426
"ncitc35165",0,NA,NA,NA,NA,NA,"Other unintentional injuries (internal)","EFO 1",NA,"other unintentional injuries internal",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",716,1,"Number",2019,9013680.68249389,10860522.030294,7365802.49367775
"nomed83208000",0,NA,NA,NA,NA,NA,"Exposure to mechanical forces","EFO 1",NA,"exposure to mechanical forces",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",704,1,"Number",2019,11689549.7809922,14698480.8186411,9161603.90146406
"go003003",0,NA,NA,NA,NA,NA,"Physical violence by other means","EFO 1",NA,"physical violence by other means",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",727,1,"Number",2019,9249823.21651226,10367600.8087212,8268390.60523193
"mondo0024295",0,NA,NA,NA,NA,NA,"Bacterial skin diseases","EFO 1",NA,"bacterial skin diseases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",980,1,"Number",2019,2197262.60348718,2639494.59095046,1656534.08495146
"mondo0044991",0,NA,NA,NA,NA,NA,"Upper digestive system diseases","EFO 1",NA,"upper digestive system diseases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",992,1,"Number",2019,14872827.4212657,20175274.6992695,11337464.5653529
"nomed83208000",0,NA,NA,NA,NA,NA,"Other exposure to mechanical forces","EFO 1",NA,"other exposure to mechanical forces",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",707,1,"Number",2019,10325838.4986908,13148293.2360731,7965313.8830043
"efo0009525",0,NA,NA,NA,NA,NA,"Foreign body in other body part","EFO 1",NA,"foreign body in other body part",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",715,1,"Number",2019,1154198.21093704,1465247.06141905,892059.027975498
"omit0003653",0,NA,NA,NA,NA,NA,"Other cardiovascular and circulatory diseases","EFO 1",NA,"other cardiovascular and circulatory diseases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",1023,1,"Number",2019,8757802.44344082,9822699.42410694,7842062.5998376
"nomed17097001",0,NA,NA,NA,NA,NA,"Chronic respiratory diseases","EFO 1",NA,"chronic respiratory diseases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",508,1,"Number",2019,103533107.106536,112266451.980953,94792076.8737918
"ncitc143833",0,NA,NA,NA,NA,NA,"Other skin and subcutaneous diseases","EFO 1",NA,"other skin and subcutaneous diseases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",668,1,"Number",2019,3604631.05179697,6498917.0660757,1773654.94561096
"ncitc3671",0,NA,NA,NA,NA,NA,"Injuries","EFO 1",NA,"injuries",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",687,1,"Number",2019,249123806.036061,274753825.60728,226218036.222394
"ncitc158022",0,NA,NA,NA,NA,NA,"Transport injuries","EFO 1",NA,"transport injuries",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",688,1,"Number",2019,77639452.5520592,85466246.6749407,69162580.5576738
"ncitc157972",0,NA,NA,NA,NA,NA,"Road injuries","EFO 1",NA,"road injuries",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",689,1,"Number",2019,72901325.9214856,80193701.6488916,64830881.4458888
"ncitc157972",0,NA,NA,NA,NA,NA,"Other road injuries","EFO 1",NA,"other road injuries",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",694,1,"Number",2019,845809.958331954,975327.404593723,726548.289191525
"ncitc3099",0,NA,NA,NA,NA,NA,"Liver cancer due to other causes","EFO 1",NA,"liver cancer due to other causes",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",1021,1,"Number",2019,876295.274305287,1015967.34319229,748508.852902443
"ncitc9305",0,NA,NA,NA,NA,NA,"Other malignant neoplasms","EFO 1",NA,"other malignant neoplasms",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",1022,1,"Number",2019,13442204.1687046,14603177.4526097,12011673.093567
"nomed39021009",0,NA,NA,NA,NA,NA,"Refraction disorders","EFO 1",NA,"refraction disorders",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",999,1,"Number",2019,6569471.52864572,9290604.88413791,4434351.68679524
"mondo0005084",0,NA,NA,NA,NA,NA,"Other mental disorders","EFO 1",NA,"other mental disorders",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",585,1,"Number",2019,8651658.17249637,13076535.5707782,5580189.8016909
"hp0200068",0,NA,NA,NA,NA,NA,"Other vision loss","EFO 1",NA,"other vision loss",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",675,1,"Number",2019,3099783.19293747,4242507.45412269,2206361.18425412
"ncitc3240",0,NA,NA,NA,NA,NA,"Oral disorders","EFO 1",NA,"oral disorders",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",680,1,"Number",2019,23134661.9092899,37359955.8595198,13622895.8834595
"omit0011502",0,NA,NA,NA,NA,NA,"Periodontal diseases","EFO 1",NA,"periodontal diseases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",683,1,"Number",2019,7090390.29786696,15450929.3054374,2779508.05617913
"ncitc3240",0,NA,NA,NA,NA,NA,"Other oral disorders","EFO 1",NA,"other oral disorders",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",685,1,"Number",2019,4222896.58580811,6162732.89047096,2639827.75241141
"ncitc171174",0,NA,NA,NA,NA,NA,"Cannabis use disorders","EFO 1",NA,"cannabis use disorders",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",565,1,"Number",2019,690337.746996484,1077123.23554025,420820.575759548
"omit0017588",0,NA,NA,NA,NA,NA,"Viral skin diseases","EFO 1",NA,"viral skin diseases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",660,1,"Number",2019,4728083.84598674,7062875.75673901,3026072.10654331
"mondo0003062",0,NA,NA,NA,NA,NA,"Benign and in situ intestinal neoplasms","EFO 1",NA,"benign and in situ intestinal neoplasms",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",965,1,"Number",2019,0,0,0
"aaaaa11111",0,NA,NA,NA,NA,NA,"Neglected tropical diseases and malaria","EFO 1",NA,"neglected tropical diseases and malaria",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",344,1,"Number",2019,62903804.673908,95989237.1013057,38609885.5330826
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other neglected tropical diseases","EFO 1",NA,"other neglected tropical diseases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",365,1,"Number",2019,2804590.48281355,4467379.34096017,1927060.54056968
"mondo0019633",0,NA,NA,NA,NA,NA,"Relapsing fevers","EFO 1",NA,"relapsing fevers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0001620",0,NA,NA,NA,NA,NA,"Louse-borne relapsing fever","EFO 1",NA,"louseborne relapsing fever",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0001621",0,NA,NA,NA,NA,NA,"Tick-borne relapsing fever","EFO 1",NA,"tickborne relapsing fever",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
